Integer|*Numero;String|Pais;Integer|NumeroDelPais;
8670               |Iceland            |222                
8671               |NorfolkIsland      |112                
8672               |Spain              |122                
8673               |DominicanRepublic  |77                 
8674               |Guinea             |186                
8675               |FrenchGuiana       |204                
8676               |Guam               |34                 
8677               |FranceMetropolitan |189                
8678               |Barbados           |220                
8679               |Denmark            |4                  
8680               |Nicaragua          |74                 
8681               |Maldives           |75                 
8682               |Mozambique         |22                 
8683               |United Kingdom     |47                 
8684               |ChristmasIsland    |61                 
8685               |Vanuatu            |35                 
8686               |Iceland            |37                 
8687               |Swaziland          |184                
8688               |Burundi            |163                
8689               |Panama             |95                 
8690               |Cocos(Keeling)     |15                 
8691               |Guinea-Bissau      |209                
8692               |Malta              |102                
8693               |Algeria            |99                 
8694               |Martinique         |101                
8695               |SvalbardJanMayen   |148                
8696               |TrinidadTobago     |163                
8697               |Bermuda            |139                
8698               |PapuaNewGuinea     |234                
8699               |Uganda             |55                 
8700               |Turkey             |184                
8701               |FranceMetropolitan |202                
8702               |Spain              |193                
8703               |Uzbekistan         |115                
8704               |Kyrgyzstan         |146                
8705               |Seychelles         |112                
8706               |Liberia            |7                  
8707               |Slovakia           |154                
8708               |Myanmar            |39                 
8709               |Barbados           |64                 
8710               |Thailand           |183                
8711               |Ghana              |14                 
8712               |Bolivia            |2                  
8713               |FalklandIslands    |203                
8714               |TurksCaicos        |164                
8715               |VirginIslands      |218                
8716               |Benin              |173                
8717               |Iceland            |59                 
8718               |CzechRepublic      |12                 
8719               |Nicaragua          |174                
8720               |Mongolia           |215                
8721               |VirginIslands      |78                 
8722               |Korea              |153                
8723               |Portugal           |152                
8724               |Yugoslavia         |85                 
8725               |Djibouti           |65                 
8726               |Palau              |193                
8727               |Senegal            |134                
8728               |LibyanJamahiriya   |68                 
8729               |MarianaIslands     |171                
8730               |Nauru              |217                
8731               |Coted'Ivoire       |219                
8732               |Bhutan             |229                
8733               |TrinidadTobago     |206                
8734               |FrenchGuiana       |54                 
8735               |Togo               |95                 
8736               |Bulgaria           |227                
8737               |Germany            |28                 
8738               |Hungary            |151                
8739               |Guadeloupe         |87                 
8740               |Lao                |224                
8741               |Paraguay           |43                 
8742               |Zimbabwe           |98                 
8743               |Djibouti           |119                
8744               |Venezuela          |70                 
8745               |CostaRica          |157                
8746               |Mongolia           |131                
8747               |SaintKittsandNevis |71                 
8748               |NorfolkIsland      |102                
8749               |Hungary            |143                
8750               |SvalbardJanMayen   |33                 
8751               |EastTimor          |26                 
8752               |Macedonia          |34                 
8753               |ChristmasIsland    |60                 
8754               |Grenada            |191                
8755               |China              |213                
8756               |Myanmar            |90                 
8757               |Venezuela          |151                
8758               |Niue               |175                
8759               |Bahrain            |87                 
8760               |FaroeIslands       |168                
8761               |Guam               |79                 
8762               |Barbados           |115                
8763               |Somalia            |126                
8764               |Cambodia           |81                 
8765               |Moldova            |222                
8766               |Uganda             |97                 
8767               |Tajikistan         |196                
8768               |Malaysia           |234                
8769               |NewCaledonia       |106                
8770               |Ethiopia           |229                
8771               |Maldives           |12                 
8772               |Gambia             |52                 
8773               |Bangladesh         |105                
8774               |Belize             |131                
8775               |Hungary            |69                 
8776               |Brazil             |28                 
8777               |TrinidadTobago     |218                
8778               |Iran               |55                 
8779               |AntiguaandBarbuda  |79                 
8780               |Georgia            |42                 
8781               |Bolivia            |149                
8782               |Latvia             |18                 
8783               |India              |217                
8784               |Burundi            |83                 
8785               |Guatemala          |218                
8786               |NorfolkIsland      |92                 
8787               |Slovenia           |91                 
8788               |BruneiDarussalam   |184                
8789               |Spain              |183                
8790               |Suriname           |216                
8791               |SaudiArabia        |44                 
8792               |Burundi            |189                
8793               |Pakistan           |207                
8794               |Slovenia           |67                 
8795               |UnitedStates       |195                
8796               |SaintKittsandNevis |86                 
8797               |Bulgaria           |171                
8798               |Spain              |39                 
8799               |Rwanda             |13                 
8800               |Slovenia           |155                
8801               |Mexico             |50                 
8802               |ChristmasIsland    |88                 
8803               |NorfolkIsland      |154                
8804               |Ethiopia           |115                
8805               |Gabon              |124                
8806               |Taiwan             |96                 
8807               |BruneiDarussalam   |163                
8808               |WallisandFutuna    |195                
8809               |SaintVincent       |134                
8810               |SvalbardJanMayen   |62                 
8811               |Norway             |95                 
8812               |Oman               |196                
8813               |UnitedStatesMinor  |21                 
8814               |CzechRepublic      |210                
8815               |Swaziland          |56                 
8816               |Thailand           |50                 
8817               |Guinea-Bissau      |183                
8818               |Switzerland        |208                
8819               |Argentina          |220                
8820               |Holy See           |120                
8821               |American Samoa     |209                
8822               |TrinidadTobago     |184                
8823               |Kenya              |77                 
8824               |Togo               |24                 
8825               |Ecuador            |121                
8826               |Ukraine            |192                
8827               |Niger              |215                
8828               |FrenchGuiana       |66                 
8829               |Vanuatu            |178                
8830               |Fiji               |38                 
8831               |Oman               |137                
8832               |Israel             |109                
8833               |Korea              |207                
8834               |SaintLucia         |202                
8835               |BurkinaFaso        |235                
8836               |SolomonIslands     |28                 
8837               |China              |158                
8838               |Azerbaijan         |203                
8839               |Myanmar            |217                
8840               |Aruba              |178                
8841               |Slovenia           |59                 
8842               |CostaRica          |20                 
8843               |Tunisia            |21                 
8844               |Aruba              |114                
8845               |Italy              |165                
8846               |United Kingdom     |22                 
8847               |Israel             |16                 
8848               |Austria            |201                
8849               |Tonga              |181                
8850               |Namibia            |208                
8851               |Coted'Ivoire       |168                
8852               |Ukraine            |3                  
8853               |BosniaHerzegowina  |230                
8854               |FrenchPolynesia    |107                
8855               |Ecuador            |93                 
8856               |India              |78                 
8857               |Tuvalu             |62                 
8858               |Kazakhstan         |210                
8859               |Uganda             |13                 
8860               |Iraq               |190                
8861               |Macedonia          |138                
8862               |Burundi            |109                
8863               |Germany            |115                
8864               |Uzbekistan         |61                 
8865               |Uzbekistan         |187                
8866               |CzechRepublic      |99                 
8867               |TrinidadTobago     |175                
8868               |Puerto Rico        |55                 
8869               |Cuba               |193                
8870               |AntiguaandBarbuda  |232                
8871               |CookIslands        |214                
8872               |SouthGeorgia       |215                
8873               |Vanuatu            |48                 
8874               |Morocco            |62                 
8875               |SriLanka           |109                
8876               |Palau              |235                
8877               |MarianaIslands     |170                
8878               |Qatar              |65                 
8879               |Benin              |210                
8880               |Nepal              |60                 
8881               |Turkey             |187                
8882               |FrenchPolynesia    |185                
8883               |Latvia             |53                 
8884               |Fiji               |84                 
8885               |Egypt              |148                
8886               |LibyanJamahiriya   |174                
8887               |Iraq               |8                  
8888               |Thailand           |41                 
8889               |United Kingdom     |126                
8890               |Germany            |129                
8891               |Tonga              |202                
8892               |FranceMetropolitan |117                
8893               |Eritrea            |117                
8894               |FrenchGuiana       |208                
8895               |SaudiArabia        |92                 
8896               |FrenchGuiana       |98                 
8897               |China              |81                 
8898               |Mauritania         |122                
8899               |Monaco             |131                
8900               |Latvia             |174                
8901               |BruneiDarussalam   |225                
8902               |Macau              |220                
8903               |Tajikistan         |70                 
8904               |Monaco             |205                
8905               |EquatorialGuinea   |216                
8906               |Korea              |199                
8907               |Jordan             |68                 
8908               |TurksCaicos        |127                
8909               |UnitedArabEmirates |6                  
8910               |HeardMcDonald      |112                
8911               |Barbados           |148                
8912               |Vanuatu            |68                 
8913               |Belize             |64                 
8914               |FrenchPolynesia    |83                 
8915               |Armenia            |14                 
8916               |UnitedArabEmirates |194                
8917               |Somalia            |26                 
8918               |Senegal            |234                
8919               |Djibouti           |139                
8920               |Brazil             |9                  
8921               |Egypt              |103                
8922               |Micronesia         |131                
8923               |Bulgaria           |83                 
8924               |SaudiArabia        |176                
8925               |Guatemala          |89                 
8926               |Barbados           |133                
8927               |Guadeloupe         |232                
8928               |CaymanIslands      |216                
8929               |Slovenia           |68                 
8930               |FaroeIslands       |83                 
8931               |Nigeria            |198                
8932               |Palau              |44                 
8933               |Israel             |36                 
8934               |Djibouti           |153                
8935               |Uzbekistan         |192                
8936               |CapeVerde          |47                 
8937               |Bahrain            |159                
8938               |Latvia             |108                
8939               |Andorra            |218                
8940               |TrinidadTobago     |94                 
8941               |Singapore          |50                 
8942               |Liechtenstein      |175                
8943               |Ethiopia           |76                 
8944               |Grenada            |30                 
8945               |Morocco            |106                
8946               |Puerto Rico        |210                
8947               |PapuaNewGuinea     |40                 
8948               |Azerbaijan         |235                
8949               |SouthAfrica        |72                 
8950               |Eritrea            |155                
8951               |Niue               |49                 
8952               |Indonesia          |69                 
8953               |SouthAfrica        |195                
8954               |Somalia            |236                
8955               |Monaco             |110                
8956               |Latvia             |187                
8957               |Niue               |213                
8958               |Iran               |26                 
8959               |Sweden             |23                 
8960               |Moldova            |198                
8961               |Ecuador            |211                
8962               |Iraq               |11                 
8963               |United Kingdom     |134                
8964               |Chile              |39                 
8965               |Benin              |96                 
8966               |UnitedStates       |167                
8967               |Puerto Rico        |42                 
8968               |Samoa              |141                
8969               |EquatorialGuinea   |209                
8970               |Croatia            |172                
8971               |Afghanistan        |175                
8972               |Luxembourg         |191                
8973               |Coted'Ivoire       |42                 
8974               |Mali               |28                 
8975               |SouthAfrica        |142                
8976               |SouthGeorgia       |29                 
8977               |Ukraine            |35                 
8978               |FalklandIslands    |183                
8979               |Barbados           |160                
8980               |Liechtenstein      |200                
8981               |Mayotte            |194                
8982               |Montserrat         |183                
8983               |CookIslands        |164                
8984               |SvalbardJanMayen   |109                
8985               |Ukraine            |226                
8986               |UnitedStatesMinor  |112                
8987               |BritishIndianOcean |123                
8988               |Togo               |57                 
8989               |Azerbaijan         |147                
8990               |St.Helena          |27                 
8991               |AntiguaandBarbuda  |87                 
8992               |Nicaragua          |86                 
8993               |Botswana           |29                 
8994               |Cuba               |107                
8995               |Guyana             |24                 
8996               |Rwanda             |109                
8997               |Algeria            |86                 
8998               |BurkinaFaso        |22                 
8999               |Seychelles         |187                
9000               |Kenya              |64                 
9001               |Poland             |99                 
9002               |Haiti              |197                
9003               |Pitcairn           |18                 
9004               |Rwanda             |146                
9005               |Uzbekistan         |17                 
9006               |Mexico             |147                
9007               |Ecuador            |99                 
9008               |Ghana              |232                
9009               |Norway             |93                 
9010               |Malaysia           |102                
9011               |EastTimor          |135                
9012               |Paraguay           |179                
9013               |Netherlands        |194                
9014               |RussianFederation  |135                
9015               |VirginIslands      |129                
9016               |Mongolia           |233                
9017               |Ukraine            |35                 
9018               |SierraLeone        |107                
9019               |Lao                |134                
9020               |Andorra            |186                
9021               |ChristmasIsland    |99                 
9022               |Bahrain            |92                 
9023               |Maldives           |16                 
9024               |Fiji               |43                 
9025               |Indonesia          |171                
9026               |SyrianArabRepublic |205                
9027               |Kuwait             |150                
9028               |Mauritius          |170                
9029               |NewCaledonia       |91                 
9030               |Moldova            |206                
9031               |Gabon              |3                  
9032               |Monaco             |194                
9033               |Slovenia           |75                 
9034               |SouthGeorgia       |99                 
9035               |Mauritius          |12                 
9036               |Nauru              |110                
9037               |Mayotte            |33                 
9038               |Nicaragua          |120                
9039               |Samoa              |212                
9040               |Sweden             |45                 
9041               |Cocos(Keeling)     |128                
9042               |Maldives           |61                 
9043               |Belarus            |43                 
9044               |LibyanJamahiriya   |12                 
9045               |UnitedStates       |181                
9046               |Guyana             |0                  
9047               |Guam               |120                
9048               |Kiribati           |95                 
9049               |Haiti              |67                 
9050               |Ecuador            |13                 
9051               |Qatar              |80                 
9052               |Austria            |116                
9053               |FaroeIslands       |196                
9054               |Lesotho            |78                 
9055               |Liechtenstein      |17                 
9056               |SriLanka           |16                 
9057               |Mayotte            |104                
9058               |Lao                |65                 
9059               |Greenland          |69                 
9060               |Kenya              |234                
9061               |Gambia             |72                 
9062               |Mozambique         |60                 
9063               |Luxembourg         |103                
9064               |Ghana              |153                
9065               |Georgia            |190                
9066               |Maldives           |157                
9067               |Algeria            |191                
9068               |Cuba               |72                 
9069               |Bhutan             |21                 
9070               |HeardMcDonald      |148                
9071               |Netherlands        |236                
9072               |NorfolkIsland      |122                
9073               |Bolivia            |162                
9074               |LibyanJamahiriya   |158                
9075               |Mayotte            |100                
9076               |Venezuela          |147                
9077               |SaintLucia         |106                
9078               |Palau              |104                
9079               |Vietnam            |79                 
9080               |American Samoa     |125                
9081               |Micronesia         |81                 
9082               |Congo              |44                 
9083               |Togo               |118                
9084               |Azerbaijan         |223                
9085               |Gabon              |152                
9086               |Pitcairn           |38                 
9087               |Belgium            |75                 
9088               |Montserrat         |94                 
9089               |Benin              |184                
9090               |Comoros            |134                
9091               |Paraguay           |186                
9092               |Nauru              |180                
9093               |SaintLucia         |131                
9094               |SaudiArabia        |10                 
9095               |Madagascar         |220                
9096               |AntiguaandBarbuda  |0                  
9097               |SouthGeorgia       |16                 
9098               |Gibraltar          |179                
9099               |Niue               |208                
9100               |EastTimor          |97                 
9101               |Malta              |27                 
9102               |Korea              |156                
9103               |Djibouti           |184                
9104               |Algeria            |226                
9105               |FrenchPolynesia    |180                
9106               |BouvetIsland       |218                
9107               |Uzbekistan         |144                
9108               |Dominica           |68                 
9109               |Bolivia            |153                
9110               |Kyrgyzstan         |19                 
9111               |Sweden             |96                 
9112               |Tokelau            |70                 
9113               |Djibouti           |203                
9114               |Dominica           |235                
9115               |WallisandFutuna    |186                
9116               |Uganda             |181                
9117               |CentralAfrican     |60                 
9118               |Germany            |84                 
9119               |Korea              |77                 
9120               |Honduras           |26                 
9121               |Qatar              |128                
9122               |India              |177                
9123               |UnitedArabEmirates |81                 
9124               |Macau              |177                
9125               |FalklandIslands    |164                
9126               |Martinique         |64                 
9127               |Poland             |63                 
9128               |United Kingdom     |93                 
9129               |Germany            |61                 
9130               |FrenchTerretory    |119                
9131               |China              |108                
9132               |CentralAfrican     |24                 
9133               |Yemen              |169                
9134               |SanMarino          |159                
9135               |EastTimor          |24                 
9136               |Lesotho            |207                
9137               |FaroeIslands       |158                
9138               |Uganda             |149                
9139               |Bangladesh         |25                 
9140               |Macau              |6                  
9141               |Honduras           |105                
9142               |Indonesia          |75                 
9143               |PierreandMiquelon  |182                
9144               |Bermuda            |37                 
9145               |FalklandIslands    |78                 
9146               |Botswana           |188                
9147               |Guinea             |60                 
9148               |Jamaica            |116                
9149               |Gabon              |116                
9150               |Senegal            |211                
9151               |Cameroon           |203                
9152               |Cameroon           |80                 
9153               |Zambia             |40                 
9154               |Colombia           |173                
9155               |Montserrat         |71                 
9156               |Australia          |48                 
9157               |Kyrgyzstan         |205                
9158               |Niger              |200                
9159               |Mali               |185                
9160               |Burundi            |124                
9161               |Guinea             |176                
9162               |Suriname           |226                
9163               |Guinea             |96                 
9164               |Martinique         |115                
9165               |Algeria            |97                 
9166               |BruneiDarussalam   |147                
9167               |Romania            |162                
9168               |Tunisia            |49                 
9169               |Sudan              |27                 
9170               |Poland             |176                
9171               |SaoTomePrincipe    |72                 
9172               |Malaysia           |164                
9173               |Kuwait             |71                 
9174               |Guinea-Bissau      |3                  
9175               |Dominica           |4                  
9176               |Malaysia           |101                
9177               |Bolivia            |230                
9178               |Belize             |76                 
9179               |Togo               |99                 
9180               |SaoTomePrincipe    |235                
9181               |Bulgaria           |235                
9182               |Reunion            |234                
9183               |CentralAfrican     |94                 
9184               |Guadeloupe         |221                
9185               |Niue               |95                 
9186               |Vietnam            |218                
9187               |Palau              |14                 
9188               |Albania            |102                
9189               |Germany            |16                 
9190               |SaintLucia         |216                
9191               |WallisandFutuna    |140                
9192               |Montserrat         |150                
9193               |Bhutan             |56                 
9194               |Maldives           |186                
9195               |Botswana           |44                 
9196               |Guadeloupe         |96                 
9197               |Uzbekistan         |217                
9198               |Micronesia         |94                 
9199               |AntiguaandBarbuda  |120                
9200               |Indonesia          |16                 
9201               |Algeria            |126                
9202               |Paraguay           |212                
9203               |Mauritania         |164                
9204               |Somalia            |219                
9205               |Guadeloupe         |153                
9206               |NewCaledonia       |172                
9207               |MarianaIslands     |86                 
9208               |Morocco            |27                 
9209               |Denmark            |70                 
9210               |Argentina          |25                 
9211               |CookIslands        |145                
9212               |Turkmenistan       |91                 
9213               |Slovenia           |179                
9214               |BouvetIsland       |113                
9215               |Bangladesh         |63                 
9216               |UnitedArabEmirates |219                
9217               |Vanuatu            |221                
9218               |Norway             |154                
9219               |UnitedStatesMinor  |25                 
9220               |FalklandIslands    |99                 
9221               |RussianFederation  |176                
9222               |Bermuda            |108                
9223               |Somalia            |79                 
9224               |UnitedStatesMinor  |110                
9225               |BouvetIsland       |105                
9226               |Bahamas            |37                 
9227               |Dominica           |74                 
9228               |Peru               |38                 
9229               |SaudiArabia        |103                
9230               |Sweden             |76                 
9231               |Brazil             |116                
9232               |ChristmasIsland    |21                 
9233               |Bhutan             |43                 
9234               |Austria            |47                 
9235               |United Kingdom     |107                
9236               |Portugal           |226                
9237               |Yugoslavia         |210                
9238               |Vietnam            |82                 
9239               |BruneiDarussalam   |65                 
9240               |SanMarino          |17                 
9241               |HeardMcDonald      |203                
9242               |Aruba              |145                
9243               |SaintKittsandNevis |60                 
9244               |NorfolkIsland      |39                 
9245               |Qatar              |68                 
9246               |Italy              |47                 
9247               |Jordan             |197                
9248               |HongKong           |10                 
9249               |Sweden             |68                 
9250               |Martinique         |28                 
9251               |Vietnam            |177                
9252               |EquatorialGuinea   |229                
9253               |Albania            |189                
9254               |FrenchGuiana       |42                 
9255               |Cameroon           |71                 
9256               |Lebanon            |107                
9257               |UnitedStatesMinor  |14                 
9258               |Fiji               |131                
9259               |Anguilla           |172                
9260               |Norway             |230                
9261               |Montserrat         |181                
9262               |Gabon              |1                  
9263               |Dominica           |198                
9264               |Nigeria            |136                
9265               |Armenia            |92                 
9266               |WallisandFutuna    |45                 
9267               |Yugoslavia         |35                 
9268               |Macedonia          |176                
9269               |Burundi            |47                 
9270               |CaymanIslands      |212                
9271               |Ukraine            |89                 
9272               |Bhutan             |21                 
9273               |Netherlands        |112                
9274               |Cambodia           |177                
9275               |SouthAfrica        |88                 
9276               |Guinea-Bissau      |225                
9277               |CapeVerde          |15                 
9278               |Dominica           |191                
9279               |BruneiDarussalam   |85                 
9280               |Kuwait             |175                
9281               |Afghanistan        |156                
9282               |Austria            |39                 
9283               |DominicanRepublic  |168                
9284               |Bolivia            |115                
9285               |Zimbabwe           |6                  
9286               |Cyprus             |119                
9287               |Kyrgyzstan         |6                  
9288               |Holy See           |135                
9289               |FalklandIslands    |35                 
9290               |Zambia             |153                
9291               |Denmark            |189                
9292               |Comoros            |97                 
9293               |Korea              |36                 
9294               |BosniaHerzegowina  |198                
9295               |Chad               |52                 
9296               |Belgium            |215                
9297               |Indonesia          |175                
9298               |Kazakhstan         |86                 
9299               |Congo              |14                 
9300               |Finland            |222                
9301               |Ecuador            |191                
9302               |Israel             |122                
9303               |NorfolkIsland      |73                 
9304               |BosniaHerzegowina  |63                 
9305               |Oman               |190                
9306               |Canada             |189                
9307               |Malta              |8                  
9308               |Eritrea            |73                 
9309               |TurksCaicos        |197                
9310               |Taiwan             |33                 
9311               |American Samoa     |220                
9312               |Austria            |157                
9313               |SaudiArabia        |229                
9314               |Brazil             |30                 
9315               |Tuvalu             |9                  
9316               |Cambodia           |167                
9317               |Belize             |203                
9318               |Liberia            |94                 
9319               |Zimbabwe           |222                
9320               |UnitedStates       |198                
9321               |Afghanistan        |234                
9322               |Azerbaijan         |62                 
9323               |FalklandIslands    |113                
9324               |Zambia             |127                
9325               |Andorra            |20                 
9326               |Holy See           |46                 
9327               |Ethiopia           |93                 
9328               |SaudiArabia        |57                 
9329               |BruneiDarussalam   |211                
9330               |Estonia            |143                
9331               |Iraq               |181                
9332               |Estonia            |143                
9333               |CzechRepublic      |58                 
9334               |Mozambique         |204                
9335               |Japan              |151                
9336               |Bulgaria           |212                
9337               |Austria            |48                 
9338               |China              |89                 
9339               |Slovenia           |197                
9340               |Dominica           |125                
9341               |Burundi            |205                
9342               |Taiwan             |164                
9343               |Martinique         |78                 
9344               |Bhutan             |131                
9345               |Guatemala          |52                 
9346               |Togo               |61                 
9347               |Guyana             |147                
9348               |Mozambique         |17                 
9349               |Andorra            |44                 
9350               |Slovakia           |157                
9351               |Haiti              |167                
9352               |Portugal           |85                 
9353               |Mali               |4                  
9354               |Maldives           |138                
9355               |Ethiopia           |176                
9356               |ElSalvador         |95                 
9357               |Portugal           |123                
9358               |Tuvalu             |111                
9359               |SouthAfrica        |203                
9360               |Togo               |218                
9361               |Zambia             |143                
9362               |Tanzania           |117                
9363               |CostaRica          |32                 
9364               |FalklandIslands    |110                
9365               |Iraq               |74                 
9366               |SaintLucia         |59                 
9367               |Vanuatu            |171                
9368               |PapuaNewGuinea     |231                
9369               |Martinique         |205                
9370               |Myanmar            |192                
9371               |Nauru              |159                
9372               |SvalbardJanMayen   |194                
9373               |Botswana           |97                 
9374               |Ethiopia           |28                 
9375               |Vietnam            |90                 
9376               |Estonia            |199                
9377               |Uganda             |80                 
9378               |Liberia            |45                 
9379               |Latvia             |126                
9380               |NewCaledonia       |114                
9381               |Anguilla           |13                 
9382               |Mauritania         |67                 
9383               |Guam               |129                
9384               |Tonga              |116                
9385               |HeardMcDonald      |117                
9386               |Japan              |86                 
9387               |PapuaNewGuinea     |174                
9388               |Comoros            |50                 
9389               |Swaziland          |192                
9390               |United Kingdom     |161                
9391               |Estonia            |22                 
9392               |Gibraltar          |215                
9393               |Eritrea            |164                
9394               |Moldova            |236                
9395               |Aruba              |163                
9396               |FalklandIslands    |207                
9397               |BouvetIsland       |69                 
9398               |Dominica           |192                
9399               |Cyprus             |187                
9400               |Coted'Ivoire       |167                
9401               |Suriname           |200                
9402               |Seychelles         |161                
9403               |St.Helena          |157                
9404               |NetherlandsAntilles|59                 
9405               |Belize             |65                 
9406               |Iraq               |235                
9407               |PapuaNewGuinea     |204                
9408               |Finland            |220                
9409               |Tajikistan         |133                
9410               |Turkmenistan       |82                 
9411               |Korea              |96                 
9412               |NetherlandsAntilles|40                 
9413               |Nepal              |52                 
9414               |Bahamas            |184                
9415               |DominicanRepublic  |22                 
9416               |Gibraltar          |127                
9417               |Kiribati           |78                 
9418               |ElSalvador         |133                
9419               |RussianFederation  |233                
